version, runtime
parallel_v4_inline,3.058057
parallel_v4_inline,3.015633
parallel_v4_inline,3.062864
parallel_v4_inline,3.049172
parallel_v4_inline,3.030694
parallel_v4_inline,3.011638
parallel_v4_inline,3.024499
parallel_v4_inline,3.019802
parallel_v4_inline,3.018306
parallel_v4_inline,2.744765
parallel_v4_inline,2.729266
parallel_v4_inline,3.022987
parallel_v4_inline,3.018904
parallel_v4_inline,3.031495
parallel_v4_inline,3.007740
parallel_v4_inline,3.037152
parallel_v4_inline,3.005766
parallel_v4_inline,3.017292
parallel_v4_inline,2.725585
parallel_v4_inline,3.031646
parallel_v4_inline,3.047080
parallel_v4_inline,3.039637
parallel_v4_inline,3.014234
parallel_v4_inline,3.031455
parallel_v4_inline,3.038613
parallel_v4_inline,3.022039
parallel_v4_inline,3.014887
parallel_v4_inline,3.015051
parallel_v4_inline,3.005427
parallel_v4_inline,3.037647
parallel_v4_inline,3.029762
parallel_v4_inline,3.027083
parallel_v4_inline,3.013810
parallel_v4_inline,3.025501
parallel_v5_o3,3.047663
parallel_v5_o3,3.055841
parallel_v5_o3,3.032238
parallel_v5_o3,3.035498
parallel_v5_o3,3.066307
parallel_v5_o3,3.035183
parallel_v5_o3,3.058836
parallel_v5_o3,2.741069
parallel_v5_o3,3.020769
parallel_v5_o3,3.028984
parallel_v5_o3,3.032658
parallel_v5_o3,3.036600
parallel_v5_o3,3.051465
parallel_v5_o3,3.020463
parallel_v5_o3,3.040572
parallel_v5_o3,3.038307
parallel_v5_o3,3.031335
parallel_v5_o3,3.044294
parallel_v5_o3,3.048247
parallel_v5_o3,3.055532
parallel_v5_o3,3.030750
parallel_v5_o3,3.044453
parallel_v5_o3,3.046304
parallel_v5_o3,3.058619
parallel_v5_o3,3.028919
parallel_v5_o3,2.738788
parallel_v5_o3,3.024420
parallel_v5_o3,3.062508
parallel_v5_o3,3.063736
parallel_v5_o3,3.055596
parallel_v5_o3,3.026208
parallel_v5_o3,3.052281
parallel_v5_o3,3.054625
parallel_v5_o3,3.017776
parallel_v5_o3,3.040948
parallel_v5_o3,3.034751
parallel_v5_o3,3.074298
parallel_v5_o3,3.057825
parallel_v5_o3,3.024370
parallel_v5_o3,3.038479
parallel_v5_o3,3.036482
parallel_v5_o3,3.023789
parallel_v5_o3,3.035157
parallel_v5_o3,3.070924
parallel_v5_o3,3.043181
parallel_v5_o3,3.043303
parallel_v5_o3,3.052748
parallel_v5_o3,3.030135
parallel_v5_o3,3.049259
parallel_v5_o3,3.053194
parallel_v5_o3,3.049742
parallel_v5_o3,3.034339
parallel_v5_o3,3.047740
parallel_v5_o3,3.025362
parallel_v5_o3,3.021268
parallel_v5_o3,3.019683
parallel_v5_o3,3.038422
parallel_v5_o3,3.032686
parallel_v5_o3,3.045561
parallel_v5_o3,3.058444
parallel_v5_o3,3.047306
parallel_v5_o3,3.027891
parallel_v5_o3,3.018915
parallel_v5_o3,3.039198
parallel_v5_o3,3.039432
parallel_v5_o3,3.049757
parallel_v5_o3,3.035144
parallel_v5_o3,3.019651
parallel_v5_o3,3.024028
parallel_v5_o3,3.051768
parallel_v5_o3,3.019719
parallel_v5_o3,3.057888
parallel_v5_o3,3.026832
parallel_v5_o3,3.027727
parallel_v5_o3,3.041998
parallel_v5_o3,3.036294
parallel_v5_o3,3.061592
parallel_v5_o3,3.029518
parallel_v5_o3,3.022692
parallel_v5_o3,3.049438
parallel_v5_o3,3.025596
parallel_v5_o3,3.046207
parallel_v5_o3,3.022755
parallel_v5_o3,2.732941
parallel_v5_o3,3.027154
parallel_v5_o3,3.035087
parallel_v5_o3,3.029127
parallel_v5_o3,3.019073
parallel_v5_o3,3.020391
parallel_v5_o3,3.051838
parallel_v5_o3,3.044763
parallel_v5_o3,3.038835
parallel_v5_o3,3.030418
parallel_v5_o3,3.045691
parallel_v5_o3,3.041890
parallel_v5_o3,3.018149
parallel_v5_o3,3.022007
parallel_v5_o3,3.018520
parallel_v5_o3,3.056799
parallel_v5_o3,3.046841
