n_nums,buffersize,runtime
4000,10,8.115950
4000,12,1.078580
4000,14,9.410118
4000,16,8.614796
4000,18,8.651725
4000,20,7.378501
4000,25,9.015040
4000,30,8.294267
4000,35,9.329923
4000,40,1.016859
4000,45,9.606045
4000,50,1.071130
4000,100,7.719424
4000,200,9.793910
4000,300,9.719072
4000,400,9.451972
4000,500,8.226224
4000,600,9.187013
4000,700,9.631262
4000,800,8.995083
4000,900,1.070565
4000,1000,9.175323
10,1,1.132176
10,2,1.111455
10,3,1.177930
10,4,1.221359
10,5,1.192786
10,6,1.142763
10,7,1.178705
10,8,1.124402
10,9,1.097611
10,10,1.196508
10,12,1.139476
10,14,1.146873
10,16,1.244785
10,18,1.271683
10,20,1.178664
10,25,1.172827
10,30,1.167708
10,35,1.183267
10,40,1.203215
10,45,1.167041
10,50,1.179517
10,100,1.191130
10,200,1.208407
10,300,1.149657
10,400,1.289896
10,500,1.207543
10,600,1.144147
10,700,1.222923
10,800,1.184328
10,900,1.140977
10,1000,1.039346
50,1,4.573606
50,2,4.369778
50,3,4.347369
50,4,4.459227
50,5,4.167757
50,6,4.043737
50,7,4.345219
50,8,4.215608
50,9,4.389238
50,10,4.224035
50,12,4.555253
50,14,4.546944
50,16,4.466882
50,18,4.405284
50,20,4.224524
50,25,4.579375
50,30,4.587243
50,35,4.505122
50,40,4.592955
50,45,4.447879
50,50,4.604606
50,100,4.320369
50,200,4.557942
50,300,4.387757
50,400,4.608629
50,500,4.372501
50,600,4.518383
50,700,4.499361
50,800,4.412931
50,900,4.145876
50,1000,4.237018
100,1,8.792396
100,2,8.598744
100,3,8.722807
100,4,9.063717
100,5,8.911601
100,6,8.924771
100,7,9.195311
100,8,8.845065
100,9,8.847663
100,10,8.855061
100,12,8.534758
100,14,9.036554
100,16,8.835015
100,18,8.851841
100,20,8.641269
100,25,8.780564
100,30,8.774547
100,35,8.929082
100,40,9.057320
100,45,8.897539
100,50,8.717746
100,100,8.830761
100,200,8.813972
100,300,8.686640
100,400,8.343045
100,500,8.677656
100,600,8.449125
100,700,8.904831
100,800,8.992649
100,900,8.533608
100,1000,8.653414
500,1,4.391843
500,2,4.361806
500,3,4.300213
500,4,4.327969
500,5,4.061908
500,6,4.112158
500,7,4.360111
500,8,4.493420
500,9,4.455679
500,10,4.422857
500,12,4.417902
500,14,4.371132
500,16,4.340252
500,18,4.434309
500,20,4.319977
500,25,4.330204
500,30,4.264433
500,35,4.397119
500,40,4.228728
500,45,4.411712
500,50,4.287672
500,100,4.369893
500,200,4.391099
500,300,4.282239
500,400,4.281095
500,500,4.453814
500,600,4.305327
500,700,4.295549
500,800,4.397836
500,900,4.407643
500,1000,4.404155
1000,1,1.233470
1000,2,1.161479
1000,3,1.046566
1000,4,1.158235
1000,5,1.112160
1000,6,1.164101
1000,7,1.214297
1000,8,9.296179
1000,9,1.107601
1000,10,1.269826
1000,12,1.006051
1000,14,1.161573
1000,16,1.125859
1000,18,1.185051
1000,20,1.106849
1000,25,1.153489
1000,30,1.156930
1000,35,1.133200
1000,40,1.167698
1000,45,1.226531
1000,50,1.094010
1000,100,1.157693
1000,200,1.223540
1000,300,1.196591
1000,400,1.081934
1000,500,1.084977
1000,600,1.184692
1000,700,1.172442
1000,800,1.157476
1000,900,1.163700
1000,1000,1.149865
2000,1,3.548176
2000,2,3.529328
2000,3,3.447794
2000,4,3.425899
2000,5,3.532135
2000,6,3.677432
2000,7,3.517584
2000,8,3.565026
2000,9,3.516158
2000,10,3.354515
2000,12,3.235100
2000,14,3.439296
2000,16,3.728247
2000,18,3.327595
2000,20,3.350965
2000,25,3.493503
2000,30,3.155218
2000,35,3.461850
2000,40,3.654840
2000,45,3.269997
2000,50,2.965500
2000,100,3.561856
2000,200,3.675162
2000,300,2.900585
2000,400,3.418959
2000,500,3.294441
2000,600,3.366132
2000,700,3.430408
2000,800,3.744150
2000,900,3.219599
2000,1000,3.827758
3000,1,6.263704
3000,2,5.786015
3000,3,6.085877
3000,4,6.181453
3000,5,5.746915
3000,6,6.451784
3000,7,5.964592
3000,8,6.422255
3000,9,6.108192
3000,10,6.288697
3000,12,5.550872
3000,14,6.514379
3000,16,6.018236
3000,18,6.122694
3000,20,6.106047
3000,25,6.347350
3000,30,5.502717
3000,35,5.704393
3000,40,5.648964
3000,45,6.508606
3000,50,6.858054
3000,100,5.779963
3000,200,6.930524
3000,300,5.700756
3000,400,5.644456
3000,500,5.811421
3000,600,5.778734
3000,700,7.323031
3000,800,5.607679
3000,900,5.484806
3000,1000,7.026829
4000,1,7.959323
4000,2,7.701710
4000,3,9.125109
4000,4,8.962796
4000,5,8.073088
4000,6,8.067118
4000,7,9.166868
4000,8,9.234780
4000,9,8.246814
4000,10,1.026958
4000,12,8.065821
4000,14,8.588234
4000,16,7.545166
4000,18,8.153402
4000,20,9.738995
4000,25,7.896036
4000,30,8.539231
4000,35,8.661335
4000,40,9.559097
4000,45,9.182860
4000,50,9.182921
4000,100,9.540516
4000,200,9.441268
4000,300,8.640972
4000,400,8.799985
4000,500,9.878680
4000,600,8.383687
4000,700,8.329900
4000,800,7.855752
4000,900,8.518749
4000,1000,8.919214
10,1,1.163831
10,2,1.164433
10,3,1.172991
10,4,1.211736
10,5,1.151642
10,6,1.197596
10,7,1.149484
10,8,1.218085
10,9,1.121547
10,10,1.221361
10,12,1.171400
10,14,1.149286
10,16,1.194744
10,18,1.126483
10,20,1.121268
10,25,1.191167
10,30,1.203839
10,35,1.099397
10,40,1.139589
10,45,1.168052
10,50,1.129528
10,100,1.142183
10,200,1.107690
10,300,1.158849
10,400,1.131487
10,500,1.191414
10,600,1.148967
10,700,1.152124
10,800,1.098698
10,900,1.187216
10,1000,1.173567
50,1,4.402617
50,2,4.441631
50,3,4.430911
50,4,4.352981
50,5,4.365234
50,6,4.319659
50,7,4.589347
50,8,4.294319
50,9,4.413842
50,10,4.454359
50,12,4.507598
50,14,4.546248
50,16,4.491811
50,18,4.122236
50,20,4.584679
50,25,4.448518
50,30,4.373765
50,35,4.463469
50,40,4.568154
50,45,4.532197
50,50,4.574342
50,100,4.381943
50,200,4.335120
50,300,4.584884
50,400,4.577186
50,500,4.516641
50,600,4.474422
50,700,4.414856
50,800,4.137268
50,900,4.385185
50,1000,4.487901
100,1,8.754221
100,2,9.072617
100,3,9.242287
100,4,8.907449
100,5,8.921866
100,6,8.573572
100,7,8.858428
100,8,8.518632
100,9,8.773241
100,10,9.020832
100,12,8.760735
100,14,8.985871
100,16,8.816649
100,18,8.769408
100,20,8.514096
100,25,8.868487
100,30,8.935546
100,35,8.568625
100,40,8.581513
100,45,8.899234
100,50,8.724689
100,100,8.860070
100,200,8.372840
100,300,8.813176
100,400,8.844455
100,500,8.981966
100,600,8.771341
100,700,8.323463
100,800,8.781760
100,900,8.992424
100,1000,8.840237
500,1,4.279789
500,2,4.427401
500,3,4.322832
500,4,4.279606
500,5,4.415293
500,6,4.062274
500,7,4.315579
500,8,4.427561
500,9,4.212383
500,10,4.328856
500,12,4.205918
500,14,4.517683
500,16,4.358682
500,18,4.427886
500,20,4.386624
500,25,4.183189
500,30,4.260554
500,35,4.304295
500,40,4.225084
500,45,4.326606
500,50,4.340955
500,100,4.406005
500,200,4.377604
500,300,4.182515
500,400,4.191163
500,500,4.360885
500,600,3.921208
500,700,4.449027
500,800,4.136755
500,900,4.245338
500,1000,4.393802
1000,1,1.230426
1000,2,1.177710
1000,3,1.128153
1000,4,1.257999
1000,5,1.011582
1000,6,1.151406
1000,7,1.176772
1000,8,1.213378
1000,9,1.061784
1000,10,1.128451
1000,12,1.231431
1000,14,1.077031
1000,16,1.223087
1000,18,1.229759
1000,20,1.161943
1000,25,1.237900
1000,30,1.158860
1000,35,9.511491
1000,40,1.180761
1000,45,1.183808
1000,50,1.167478
1000,100,1.082237
1000,200,1.136214
1000,300,1.128219
1000,400,1.249397
1000,500,9.932933
1000,600,1.171245
1000,700,1.158799
1000,800,1.223933
1000,900,1.168224
1000,1000,1.248028
2000,1,3.506634
2000,2,3.825782
2000,3,3.366967
2000,4,3.646459
2000,5,3.001617
2000,6,3.503300
2000,7,3.631404
2000,8,3.372533
2000,9,3.523893
2000,10,3.877540
2000,12,3.588170
2000,14,3.201828
2000,16,3.669372
2000,18,3.596808
2000,20,3.585830
2000,25,3.484285
2000,30,2.971832
2000,35,3.747835
2000,40,3.088869
2000,45,3.431255
2000,50,3.631320
2000,100,3.477636
2000,200,3.653414
2000,300,3.532147
2000,400,3.525698
2000,500,3.446425
2000,600,3.327217
2000,700,3.390071
2000,800,3.775127
2000,900,3.262172
2000,1000,3.308199
3000,1,6.512195
3000,2,5.114300
3000,3,6.991255
3000,4,7.317327
3000,5,5.823696
3000,6,6.404525
3000,7,5.168742
3000,8,6.839295
3000,9,6.181056
3000,10,5.870283
3000,12,5.298060
3000,14,5.439816
3000,16,6.054331
3000,18,6.608282
3000,20,5.606374
3000,25,6.714607
3000,30,6.667845
3000,35,6.166080
3000,40,6.297094
3000,45,6.190752
3000,50,5.940466
3000,100,7.128675
3000,200,6.387535
3000,300,6.607538
3000,400,6.754380
3000,500,6.148185
3000,600,6.041067
3000,700,5.542364
3000,800,5.847333
3000,900,5.696437
3000,1000,5.528856
4000,1,8.856406
4000,2,8.822962
4000,3,7.775754
4000,4,8.789475
4000,5,9.459107
4000,6,8.207480
4000,7,8.128422
4000,8,9.220076
4000,9,1.033007
4000,10,8.283473
4000,12,8.154137
4000,14,9.248013
4000,16,9.290140
4000,18,7.819276
4000,20,7.878799
4000,25,9.674565
4000,30,9.292649
4000,35,8.988934
4000,40,8.316263
4000,45,9.131404
4000,50,8.490248
4000,100,8.473471
4000,200,9.698985
4000,300,8.991328
4000,400,1.021766
4000,500,9.560262
4000,600,8.844688
4000,700,1.164034
4000,800,9.402656
4000,900,1.060336
4000,1000,1.003848
10,1,1.189083
10,2,1.167997
10,3,1.147546
10,4,1.207877
10,5,1.127616
10,6,1.190772
10,7,1.226908
10,8,1.165227
10,9,1.124176
10,10,1.239874
10,12,1.192073
10,14,1.203991
10,16,1.187975
10,18,1.222941
10,20,1.241685
10,25,1.174180
10,30,1.253368
10,35,1.249779
10,40,1.216438
10,45,1.195784
10,50,1.078613
10,100,1.133117
10,200,1.229367
10,300,1.185615
10,400,1.298133
10,500,1.178806
10,600,1.136117
10,700,1.166987
10,800,1.225524
10,900,1.212084
10,1000,1.122645
50,1,4.496733
50,2,4.314222
50,3,4.546088
50,4,4.433142
50,5,4.540574
50,6,4.304048
50,7,4.264151
50,8,4.475974
50,9,4.374368
50,10,4.577600
50,12,4.316336
50,14,4.494463
50,16,4.288047
50,18,4.614473
50,20,4.456192
50,25,4.392705
50,30,4.545688
50,35,4.326271
50,40,4.423980
50,45,4.327058
50,50,4.593966
50,100,4.595496
50,200,4.471592
50,300,4.545361
50,400,4.570902
50,500,4.559872
50,600,4.403719
50,700,4.510160
50,800,4.498971
50,900,4.540909
50,1000,4.600944
100,1,9.052613
100,2,8.910112
100,3,8.044206
100,4,8.625712
100,5,8.975822
100,6,8.507847
100,7,9.107737
100,8,8.746325
100,9,8.773903
100,10,8.917574
100,12,8.713777
100,14,9.181967
100,16,8.973423
100,18,8.891439
100,20,8.989278
100,25,8.855377
100,30,9.127787
100,35,9.039809
100,40,8.661291
100,45,9.299212
100,50,9.095559
100,100,9.102054
100,200,8.990080
100,300,8.978424
100,400,9.090070
100,500,8.769685
100,600,9.266948
100,700,9.164933
100,800,8.928033
100,900,8.674295
100,1000,9.132724
500,1,4.349461
500,2,4.159649
500,3,4.202561
500,4,4.256121
500,5,4.109814
500,6,4.301279
500,7,4.374964
500,8,4.326717
500,9,4.232194
500,10,4.500347
500,12,4.348471
500,14,4.296032
500,16,4.348810
500,18,4.292946
500,20,4.365660
500,25,4.212799
500,30,3.980389
500,35,4.336852
500,40,4.236302
500,45,4.246711
500,50,4.385096
500,100,4.468809
500,200,4.356659
500,300,4.337163
500,400,4.307316
500,500,4.291642
500,600,4.473346
500,700,4.375431
500,800,4.339817
500,900,4.322479
500,1000,4.236513
1000,1,1.183859
1000,2,1.234955
1000,3,1.094510
1000,4,9.310842
1000,5,1.140452
1000,6,1.042300
1000,7,1.222791
1000,8,1.124882
1000,9,1.131413
1000,10,1.100152
1000,12,9.247160
1000,14,1.135672
1000,16,1.208363
1000,18,1.145677
1000,20,9.241740
1000,25,1.069017
1000,30,1.115515
1000,35,1.112030
1000,40,1.205607
1000,45,1.267027
1000,50,1.168269
1000,100,1.111500
1000,200,1.250164
1000,300,1.148739
1000,400,1.052821
1000,500,1.165294
1000,600,1.118353
1000,700,1.163864
1000,800,1.203216
1000,900,1.163361
1000,1000,1.070524
2000,1,3.078271
2000,2,3.359405
2000,3,3.413324
2000,4,3.383838
2000,5,3.418952
2000,6,3.116835
2000,7,3.404806
2000,8,3.405395
2000,9,3.369194
2000,10,3.358303
2000,12,3.387416
2000,14,3.495314
2000,16,3.116639
2000,18,3.442257
2000,20,3.658357
2000,25,3.370936
2000,30,3.729669
2000,35,3.360670
2000,40,3.827628
2000,45,3.470599
2000,50,3.834168
2000,100,3.838484
2000,200,3.698352
2000,300,3.467938
2000,400,3.517047
2000,500,3.211204
2000,600,3.063251
2000,700,3.499559
2000,800,3.351779
2000,900,3.184196
2000,1000,3.343945
3000,1,5.860104
3000,2,5.350035
3000,3,5.655419
3000,4,6.532223
3000,5,5.650224
3000,6,5.299345
3000,7,6.757295
3000,8,5.525660
3000,9,6.136845
3000,10,6.185532
3000,12,5.787117
3000,14,6.847427
3000,16,6.385121
3000,18,6.326429
3000,20,5.991836
3000,25,6.396280
3000,30,6.547662
3000,35,6.535598
3000,40,7.012808
3000,45,5.804348
3000,50,5.263326
3000,100,6.310257
3000,200,5.470537
3000,300,5.599004
3000,400,5.707072
3000,500,5.375075
3000,600,7.123860
3000,700,6.006141
3000,800,5.979880
3000,900,6.105856
3000,1000,5.511912
4000,1,8.170909
4000,2,9.229153
4000,3,8.070725
4000,4,7.933159
4000,5,7.369967
4000,6,9.105779
4000,7,8.857021
4000,8,9.640225
4000,9,8.726095
4000,10,8.923199
4000,12,9.635376
4000,14,8.610338
4000,16,8.583103
4000,18,8.299267
4000,20,8.969678
4000,25,8.873343
4000,30,7.341817
4000,35,9.277010
4000,40,8.472974
4000,45,1.021464
4000,50,9.852823
4000,100,9.483909
4000,200,8.353682
4000,300,8.723882
4000,400,8.921141
4000,500,8.918190
4000,600,1.099722
4000,700,9.362471
4000,800,8.566126
4000,900,8.284277
4000,1000,1.030342
10,1,1.188380
10,2,1.125880
10,3,1.222019
10,4,1.121367
10,5,1.097737
10,6,1.203129
10,7,1.265320
10,8,1.285255
10,9,1.309582
10,10,1.148260
10,12,1.205458
10,14,1.317329
10,16,1.108260
10,18,1.111226
10,20,1.186122
10,25,1.198046
10,30,1.184793
10,35,1.133609
10,40,1.194851
10,45,1.154674
10,50,1.183105
10,100,1.257328
10,200,1.201631
10,300,1.180211
10,400,1.237063
10,500,1.162253
10,600,1.147564
10,700,1.157634
10,800,1.176670
10,900,1.232388
10,1000,1.152747
50,1,4.434210
50,2,4.236573
50,3,4.229964
50,4,4.608176
50,5,4.430817
50,6,4.371589
50,7,4.257016
50,8,4.459472
50,9,4.674364
50,10,4.404179
50,12,4.407169
50,14,4.488486
50,16,4.613433
50,18,4.642789
50,20,4.582578
50,25,4.509116
50,30,4.486361
50,35,4.619467
50,40,4.412181
50,45,4.494512
50,50,4.532907
50,100,4.576850
50,200,4.371700
50,300,4.451148
50,400,4.428985
50,500,4.541835
50,600,4.336610
50,700,4.478555
50,800,4.432110
50,900,4.396636
50,1000,4.457255
100,1,9.144286
100,2,8.935969
100,3,8.585653
100,4,8.992456
100,5,8.829739
100,6,8.696377
100,7,8.215907
100,8,8.745789
100,9,8.950948
100,10,8.930176
100,12,9.041398
100,14,9.139571
100,16,8.621156
100,18,8.258874
100,20,8.603477
100,25,8.807719
100,30,8.467450
100,35,8.584506
100,40,8.644642
100,45,8.887414
100,50,8.869137
100,100,8.484503
100,200,8.786530
100,300,9.229984
100,400,9.019116
100,500,8.221468
100,600,8.827900
100,700,9.015392
100,800,8.719083
100,900,8.584706
100,1000,8.575572
500,1,4.342499
500,2,4.381175
500,3,4.352763
500,4,4.458526
500,5,4.290411
500,6,4.366757
500,7,4.493090
500,8,4.313964
500,9,4.400891
500,10,4.401020
500,12,4.301130
500,14,4.409096
500,16,4.302012
500,18,4.317505
500,20,4.225682
500,25,4.326922
500,30,4.387210
500,35,4.434894
500,40,4.354110
500,45,4.283248
500,50,4.244270
500,100,4.397773
500,200,4.331042
500,300,4.319418
500,400,4.373455
500,500,4.265096
500,600,4.333979
500,700,4.297244
500,800,4.425394
500,900,4.226177
500,1000,4.399042
1000,1,9.972391
1000,2,1.136876
1000,3,1.190594
1000,4,1.191819
1000,5,1.231971
1000,6,1.099183
1000,7,1.151401
1000,8,9.315186
1000,9,1.155868
1000,10,1.179682
1000,12,1.235499
1000,14,1.148765
1000,16,1.163283
1000,18,1.176222
1000,20,1.235857
1000,25,1.133431
1000,30,1.226412
1000,35,1.233121
1000,40,1.148333
1000,45,9.972987
1000,50,1.191103
1000,100,1.180356
1000,200,1.071508
1000,300,9.563058
1000,400,1.243909
1000,500,1.036786
1000,600,1.094975
1000,700,1.029107
1000,800,1.241254
1000,900,1.139780
1000,1000,1.160414
2000,1,3.620901
2000,2,3.938467
2000,3,3.518695
2000,4,3.407356
2000,5,3.396749
2000,6,3.215510
2000,7,3.564385
2000,8,3.492409
2000,9,3.319196
2000,10,3.436587
2000,12,3.431684
2000,14,3.608707
2000,16,3.319743
2000,18,3.403018
2000,20,3.079189
2000,25,3.733023
2000,30,3.571394
2000,35,3.710369
2000,40,3.368469
2000,45,3.581832
2000,50,3.447794
2000,100,3.591971
2000,200,3.468323
2000,300,2.828005
2000,400,3.547906
2000,500,3.134008
2000,600,3.473971
2000,700,3.307478
2000,800,3.081160
2000,900,3.574047
2000,1000,3.370847
3000,1,6.052206
3000,2,6.491025
3000,3,6.626604
3000,4,5.427114
3000,5,6.795737
3000,6,5.711758
3000,7,5.684090
3000,8,5.164518
3000,9,5.245228
3000,10,5.905040
3000,12,5.180452
3000,14,5.869628
3000,16,5.451969
3000,18,5.624258
3000,20,5.057175
3000,25,6.002707
3000,30,5.806406
3000,35,5.538366
3000,40,6.415467
3000,45,7.090303
3000,50,6.395244
3000,100,5.798231
3000,200,5.190853
3000,300,5.790012
3000,400,5.740803
3000,500,6.256825
3000,600,5.469364
3000,700,6.357899
3000,800,4.999252
3000,900,6.467757
3000,1000,5.626297
4000,1,7.915294
4000,2,9.554416
4000,3,9.004892
4000,4,8.368519
4000,5,9.658551
4000,6,8.802117
4000,7,8.151387
4000,8,7.950907
4000,9,7.654420
4000,10,9.545509
4000,12,7.676974
4000,14,8.264727
4000,16,9.032172
4000,18,8.814434
4000,20,1.251538
4000,25,1.032802
4000,30,8.490943
4000,35,8.159457
4000,40,1.030516
4000,45,9.613933
4000,50,8.670659
4000,100,8.328705
4000,200,1.063997
4000,300,8.000898
4000,400,8.158866
4000,500,8.186263
4000,600,9.748695
4000,700,8.365843
4000,800,8.382801
4000,900,8.265193
4000,1000,9.997854
10,1,1.155929
10,2,1.156418
10,3,1.179615
10,4,1.159137
10,5,1.114758
10,6,1.217060
10,7,1.186252
10,8,1.234821
10,9,1.286342
10,10,1.132618
10,12,1.235322
10,14,1.132078
10,16,1.246723
10,18,1.167268
10,20,1.207669
10,25,1.137251
10,30,1.221291
10,35,1.173654
10,40,1.185971
10,45,1.218232
10,50,1.146130
10,100,1.179119
10,200,1.198739
10,300,1.097474
10,400,1.176453
10,500,1.188426
10,600,1.151947
10,700,1.202864
10,800,1.093041
10,900,1.185696
10,1000,1.176054
50,1,4.527905
50,2,4.455483
50,3,4.229211
50,4,4.481666
50,5,4.295244
50,6,4.463991
50,7,4.580209
50,8,4.437307
50,9,4.694011
50,10,4.487415
50,12,4.359789
50,14,4.624438
50,16,4.344338
50,18,4.576361
50,20,4.473487
50,25,4.533571
50,30,4.184317
50,35,4.081020
50,40,4.283589
50,45,4.151317
50,50,4.359192
50,100,4.381857
50,200,4.428289
50,300,4.623642
50,400,4.333873
50,500,4.543884
50,600,4.416320
50,700,4.436979
50,800,4.338892
50,900,4.496758
50,1000,4.588320
100,1,8.804810
100,2,8.734779
100,3,8.845965
100,4,8.757169
100,5,8.732965
100,6,8.707452
100,7,8.781928
100,8,8.966872
100,9,8.998500
100,10,8.625308
100,12,9.070550
100,14,8.484622
100,16,8.781528
100,18,8.767278
100,20,8.749707
100,25,8.206288
100,30,8.600515
100,35,8.930564
100,40,8.539873
100,45,8.572978
100,50,8.899337
100,100,8.736660
100,200,8.488305
100,300,9.165070
100,400,8.808859
100,500,8.879565
100,600,9.086630
100,700,8.742801
100,800,8.754983
100,900,8.501159
100,1000,8.752981
500,1,4.226019
500,2,4.198498
500,3,4.114864
500,4,4.180583
500,5,4.225114
500,6,4.224296
500,7,4.466467
500,8,4.162447
500,9,4.210318
500,10,4.211022
500,12,4.197325
500,14,4.255930
500,16,4.266987
500,18,4.124425
500,20,4.449162
500,25,4.119236
500,30,4.375136
500,35,4.249436
500,40,4.372616
500,45,4.394435
500,50,4.388358
500,100,3.674943
500,200,4.245201
500,300,4.281968
500,400,4.172548
500,500,4.045272
500,600,4.152144
500,700,4.218371
500,800,4.477870
500,900,4.440056
500,1000,4.075484
1000,1,1.109230
1000,2,1.111726
1000,3,1.142003
1000,4,1.027721
1000,5,1.077729
1000,6,1.153594
1000,7,1.189591
1000,8,1.161720
1000,9,1.165438
1000,10,1.137730
1000,12,1.153851
1000,14,1.047619
1000,16,1.108372
1000,18,1.217705
1000,20,1.089069
1000,25,1.116518
1000,30,1.166013
1000,35,9.656079
1000,40,1.205667
1000,45,1.139442
1000,50,1.115139
1000,100,1.065117
1000,200,1.204882
1000,300,1.136967
1000,400,1.145456
1000,500,1.137159
1000,600,1.136895
1000,700,1.086486
1000,800,1.185660
1000,900,1.150604
1000,1000,1.054871
2000,1,2.955534
2000,2,3.358028
2000,3,3.249249
2000,4,3.194892
2000,5,3.498046
2000,6,3.236392
2000,7,3.209322
2000,8,3.001430
2000,9,3.374953
2000,10,3.487938
2000,12,3.436798
2000,14,3.206606
2000,16,3.123534
2000,18,3.114244
2000,20,3.656314
2000,25,3.533916
2000,30,3.512301
2000,35,3.395211
2000,40,3.537552
2000,45,3.758106
2000,50,3.575952
2000,100,3.269464
2000,200,3.397680
2000,300,2.928781
2000,400,3.268542
2000,500,3.463203
2000,600,3.572780
2000,700,3.588533
2000,800,3.087736
2000,900,3.284019
2000,1000,3.244849
3000,1,6.386886
3000,2,6.673186
3000,3,5.868232
3000,4,6.541221
3000,5,6.832986
3000,6,5.740232
3000,7,6.649876
3000,8,5.984336
3000,9,5.932820
3000,10,5.495338
3000,12,6.099230
3000,14,5.891602
3000,16,5.796643
3000,18,5.976067
3000,20,5.410381
3000,25,7.058188
3000,30,6.767963
3000,35,5.735392
3000,40,5.445467
3000,45,6.274330
3000,50,6.236277
3000,100,5.555515
3000,200,5.973181
3000,300,6.625996
3000,400,6.405042
3000,500,6.475629
3000,600,5.605612
3000,700,6.118334
3000,800,5.129719
3000,900,5.744207
3000,1000,6.460716
4000,1,8.889119
4000,2,8.531447
4000,3,8.251233
4000,4,9.802649
4000,5,9.026858
4000,6,7.664603
4000,7,1.000030
4000,8,9.039321
4000,9,9.400602
4000,10,8.511870
4000,12,8.703282
4000,14,8.603382
4000,16,8.195100
4000,18,8.877248
4000,20,9.454036
4000,25,9.427250
4000,30,9.707241
4000,35,8.525930
4000,40,9.856827
4000,45,9.170204
4000,50,8.542651
4000,100,8.523343
4000,200,9.413296
4000,300,1.096898
4000,400,9.767690
4000,500,8.889001
4000,600,8.618150
4000,700,7.805499
4000,800,8.401472
4000,900,8.622888
4000,1000,9.616673
10,1,1.176071
10,2,1.277340
10,3,1.159999
10,4,1.249605
10,5,1.155957
10,6,1.052859
10,7,1.086547
10,8,1.223513
10,9,1.144493
10,10,1.103674
10,12,1.139385
10,14,1.181434
10,16,1.235878
10,18,1.195047
10,20,1.220234
10,25,1.227381
10,30,1.212826
10,35,1.081614
10,40,1.250518
10,45,1.113433
10,50,1.128919
10,100,1.139276
10,200,1.171159
10,300,1.194679
10,400,1.180282
10,500,1.224674
10,600,1.143701
10,700,1.168329
10,800,1.172230
10,900,1.158616
10,1000,1.210173
50,1,4.092608
50,2,4.399165
50,3,4.515346
50,4,4.458444
50,5,4.644982
50,6,4.399056
50,7,4.488466
50,8,4.451078
50,9,4.471988
50,10,4.330283
50,12,4.288280
50,14,4.453485
50,16,4.527317
50,18,4.448562
50,20,4.684567
50,25,4.364993
50,30,4.426128
50,35,4.363388
50,40,4.470518
50,45,4.413150
50,50,4.411198
50,100,4.188865
50,200,4.499295
50,300,4.382864
50,400,4.437826
50,500,4.340390
50,600,4.123661
50,700,4.446104
50,800,4.325231
50,900,4.280531
50,1000,4.322423
100,1,8.842325
100,2,8.646689
100,3,8.660643
100,4,8.920179
100,5,8.291236
100,6,8.582245
100,7,9.016249
100,8,8.441896
100,9,9.090135
100,10,9.041092
100,12,8.405651
100,14,8.867961
100,16,8.852397
100,18,8.885812
100,20,8.138447
100,25,8.641251
100,30,9.209497
100,35,9.063328
100,40,9.031410
100,45,9.136532
100,50,9.284963
100,100,8.916264
100,200,9.049619
100,300,8.323416
100,400,8.903326
100,500,8.400143
100,600,8.921915
100,700,9.034156
100,800,9.223455
100,900,8.490271
100,1000,9.036968
500,1,4.332984
500,2,4.221567
500,3,4.268614
500,4,3.662595
500,5,4.238821
500,6,4.273103
500,7,4.193926
500,8,4.329843
500,9,3.964582
500,10,4.143860
500,12,4.203734
500,14,4.184483
500,16,4.241768
500,18,4.235184
500,20,4.342253
500,25,4.331209
500,30,4.128215
500,35,4.435500
500,40,4.277122
500,45,4.129867
500,50,4.067664
500,100,4.317885
500,200,4.114738
500,300,4.335411
500,400,4.252818
500,500,4.389148
500,600,4.413606
500,700,4.228806
500,800,4.268825
500,900,4.388127
500,1000,4.414608
1000,1,9.951343
1000,2,1.145555
1000,3,1.248173
1000,4,9.039513
1000,5,1.224123
1000,6,1.076341
1000,7,1.083121
1000,8,1.099336
1000,9,1.068337
1000,10,1.116879
1000,12,9.345220
1000,14,1.082377
1000,16,9.948649
1000,18,1.181384
1000,20,1.121873
1000,25,1.131649
1000,30,1.164567
1000,35,1.158857
1000,40,1.196764
1000,45,1.094824
1000,50,1.170142
1000,100,1.170210
1000,200,1.149611
1000,300,1.123101
1000,400,1.181039
1000,500,1.077508
1000,600,1.179282
1000,700,1.100518
1000,800,9.278376
1000,900,1.168361
1000,1000,1.218567
2000,1,3.149378
2000,2,3.391483
2000,3,3.113328
2000,4,3.244079
2000,5,3.524710
2000,6,3.507606
2000,7,3.265905
2000,8,3.771219
2000,9,3.349664
2000,10,3.018033
2000,12,3.189879
2000,14,
2000,16,3.185865
2000,18,3.467639
2000,20,3.702275
2000,25,2.997150
2000,30,2.958921
2000,35,3.646618
2000,40,3.386784
2000,45,3.631227
2000,50,3.476720
2000,100,3.696443
2000,200,3.648310
2000,300,3.385655
2000,400,3.218867
2000,500,3.507567
2000,600,3.740653
2000,700,3.404875
2000,800,3.402795
2000,900,3.644793
2000,1000,3.448818
3000,1,5.807415
3000,2,6.113412
3000,3,5.617469
3000,4,6.115466
3000,5,6.530651
3000,6,6.210928
3000,7,6.390812
3000,8,5.323726
3000,9,5.644411
3000,10,5.966220
3000,12,5.775455
3000,14,5.742587
3000,16,5.883402
3000,18,6.997647
3000,20,6.447440
3000,25,5.751377
3000,30,6.183207
3000,35,6.496026
3000,40,6.472102
3000,45,6.209060
